protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry name	Protein names	Length	Mass	Cross-reference (PaxDb)	Subcellular location [CC]	Function [CC]
YNL169C	-0.5	-1	0	923	0.708328704876023	-1732.88472025893	6.24418909570222e-07	1.80914509150494e-07	3.45145844024483		metabolic		P39006	PSD1	Phosphatidylserine decarboxylase proenzyme 1, mitochondrial (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase 1 beta chain; Phosphatidylserine decarboxylase 1 alpha chain]	500	56,595	P39006;	SUBCELLULAR LOCATION: [Phosphatidylserine decarboxylase 1 beta chain]: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03208, ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:22984266, ECO:0000269|PubMed:23124206, ECO:0000269|PubMed:3005242}; Single-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03208, ECO:0000305|PubMed:22984266}; Intermembrane side {ECO:0000255|HAMAP-Rule:MF_03208, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:22984266, ECO:0000269|PubMed:23124206}.; SUBCELLULAR LOCATION: [Phosphatidylserine decarboxylase 1 alpha chain]: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03208, ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:22984266, ECO:0000269|PubMed:23124206, ECO:0000269|PubMed:3005242}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_03208, ECO:0000269|PubMed:22984266}; Intermembrane side {ECO:0000255|HAMAP-Rule:MF_03208, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:22984266, ECO:0000269|PubMed:23124206}. Note=Anchored to the mitochondrial inner membrane through its interaction with the integral membrane beta chain. {ECO:0000255|HAMAP-Rule:MF_03208, ECO:0000269|PubMed:22984266}.	FUNCTION: Catalyzes the formation of phosphatidylethanolamine (PtdEtn) from phosphatidylserine (PtdSer). Plays a central role in phospholipid metabolism and in the interorganelle trafficking of phosphatidylserine (PubMed:8227017, PubMed:8407984, PubMed:17976194, PubMed:23124206, PubMed:25829489). Phosphatidylethanolamine formed in the mitochondria is exported to other membranes to fullfill their requirements for PtdEtn (PubMed:8530379, PubMed:11294902). Required for normal mitochondrial morphology and proper mitochondrial fusion during yeast mating (PubMed:23045528). {ECO:0000255|HAMAP-Rule:MF_03208, ECO:0000269|PubMed:11294902, ECO:0000269|PubMed:17976194, ECO:0000269|PubMed:23045528, ECO:0000269|PubMed:23124206, ECO:0000269|PubMed:25829489, ECO:0000269|PubMed:8227017, ECO:0000269|PubMed:8407984, ECO:0000269|PubMed:8530379}.
YNL219C	2	1	0	927	38.6172433638708	1980.69823708008	2.31049718670533e-07	3.73315653802606e-07	0.618912484159323		metabolic		P53868	ALG9	Alpha-1,2-mannosyltransferase ALG9 (EC 2.4.1.259) (EC 2.4.1.261) (Asparagine-linked glycosylation protein 9) (Dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase) (Dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase)	555	63,777	P53868;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.	FUNCTION: Catalyzes the transfer of mannose from Dol-P-Man to lipid-linked oligosaccharides. {ECO:0000269|PubMed:15987956}.
YNL220W	-0.5	-1	0	928	0.828549975510449	-1337.12253182728	1.6113183069729e-06	6.84412031971444e-06	0.235431031557337		metabolic		P80210	ADE12	Adenylosuccinate synthetase (AMPSase) (AS-synthetase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	433	48,279	P80210;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03125, ECO:0000269|PubMed:14562095}.	FUNCTION: Plays an important role in the de novo pathway and in the salvage pathway of purine nucleotide biosynthesis. Catalyzes the first committed step in the biosynthesis of AMP from IMP. {ECO:0000269|PubMed:10417315, ECO:0000269|PubMed:9668204}.
YNL241C	-0.5	-1	0	930	0.799070703201333	-2715.03018856943	6.52653360101845e-07	3.26411892170996e-06	0.19994778859342		metabolic		P11412	ZWF1	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	505	57,522	P11412;	NaN	FUNCTION: Catalyzes the rate-limiting step of the oxidative pentose-phosphate pathway, which represents a route for the dissimilation of carbohydrates besides glycolysis. The main function of this enzyme is to provide reducing power (NADPH) and pentose phosphates for fatty acid and nucleic acid synthesis (By similarity). {ECO:0000250}.
YNL247W	-0.5	-1	0	931	0.738244779795377	-1165.38222758945	1.08512560451933e-06	3.83845069679089e-06	0.282698851759784		metabolic		P53852	CRS1	Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)	767	87,530	P53852;	NaN	NaN
YNL256W	-0.5	-1	0	932	0.708333333333333	-10619.0095955283	1.01899328139749e-07	4.97754205070141e-07	0.204718166319438		metabolic		P53848	FOL1	Folic acid synthesis protein FOL1 [Includes: Dihydroneopterin aldolase (DHNA) (EC 4.1.2.25) (7,8-dihydroneopterin aldolase) (FASA) (FASB); 6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase (HPPK) (EC 2.7.6.3) (2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase) (7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase) (PPPK) (FASC); Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase) (FASD)]	824	93,120	P53848;	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:15169867}.	FUNCTION: Catalyzes three sequential steps of tetrahydrofolate biosynthesis. {ECO:0000269|PubMed:15169867}.
YNL275W	-0.5	-1	0	937	0.708333333333333	-163183.839258088	6.63098716278211e-09	6.81540373096039e-08	0.0972941211488246		metabolic		P53838	BOR1	Boron transporter 1	576	65,028	P53838;	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein. Vacuole membrane; Multi-pass membrane protein.	FUNCTION: Functions in boric acid/borate export across the plasma membrane, and thereby protects yeast cells from boron toxicity. Involved in the trafficking of proteins to the vacuole. {ECO:0000269|PubMed:11401825, ECO:0000269|PubMed:16565073, ECO:0000269|PubMed:16923078, ECO:0000269|PubMed:17166224, ECO:0000269|PubMed:17459946}.
YNL280C	-0.5	-1	0	939	0.708333473077035	-206966.491236097	5.2282408622037e-09	6.40379929215239e-07	0.00816427970909505		metabolic		P32462	ERG24	Delta(14)-sterol reductase (EC 1.3.1.70) (C-14 sterol reductase) (Sterol C14-reductase)	438	50,615	P32462;	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	FUNCTION: Reduces the C14=C15 double bond of 4,4-dimethyl-cholesta-8,14,24-trienol to produce 4,4-dimethyl-cholesta-8,24-dienol.
YNL316C	0	0.0659340659340659	0.834785888052903	942	1.0059604055546	549003.528835602	6.306236091505e-08	1.56026798896986e-07	0.404176470714404		metabolic		P32452	PHA2	Putative prephenate dehydratase (PDT) (EC 4.2.1.51) (Phenylalanine-requiring protein 2)	334	38,225	P32452;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.	NaN
YNR001C	-2	-1	0	949	0.806380201650134	-1322.50138030336	1.40292494009852e-06	1.85700607276168e-06	0.75547676481862	YCR005C	metabolic		P00890	CIT1	Citrate synthase, mitochondrial (EC 2.3.3.1)	479	53,360	P00890;	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:11502169}.	FUNCTION: Specific citrate synthase with catalytic activity only with acetyl-CoA. {ECO:0000269|PubMed:17570335, ECO:0000269|PubMed:28076776}.
YNR016C	-0.5	-1	0	953	0.708331768013202	-109.636121025979	9.86957429119745e-06	9.13187522378681e-06	1.08078286762932	YMR207C	metabolic		Q00955	ACC1	Acetyl-CoA carboxylase (ACC) (EC 6.4.1.2) (Fatty acid synthetase 3) (mRNA transport-defective protein 7) [Includes: Biotin carboxylase (EC 6.3.4.14)]	2233	250,353	Q00955;	SUBCELLULAR LOCATION: Cytoplasm. Endoplasmic reticulum membrane; Peripheral membrane protein; Cytoplasmic side.	FUNCTION: Carries out three functions: biotin carboxyl carrier protein, biotin carboxylase and carboxyltransferase. Involved in the synthesis of very-long-chain fatty acid synthesis which is required to maintain a functional nuclear envelope. Required for acylation and vacuolar membrane association of VAC8 which is necessary to maintain a normal morphology of the vacuole. {ECO:0000269|PubMed:10757783, ECO:0000269|PubMed:12730220, ECO:0000269|PubMed:6103540, ECO:0000269|PubMed:6108218, ECO:0000269|PubMed:8943372}.
YNR030W	2	1	0	956	38.6172433638708	3961.39647416015	1.15524859335266e-07	5.57101821828504e-07	0.207367584898742		metabolic		P53730	ALG12	Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase (EC 2.4.1.260) (Asparagine-linked glycosylation protein 12) (Dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichyl-alpha-1,6-mannosyltransferase) (Extracellular mutant protein 39) (Mannosyltransferase ALG12)	551	62,672	P53730;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.	FUNCTION: Adds the eighth mannose residue in an alpha-1,6 linkage onto the dolichol-PP-oligosaccharide precursor (dolichol-PP-Man(7)GlcNAc(2)) required for protein glycosylation. {ECO:0000269|PubMed:10336995, ECO:0000269|PubMed:15987956}.
YNR043W	-0.5	-1	0	959	0.708333473075161	-2932.02529202755	3.69052296213145e-07	3.67572336051796e-06	0.100402630997002		metabolic		P32377	MVD1	Diphosphomevalonate decarboxylase (EC 4.1.1.33) (Ergosterol biosynthesis protein 19) (Mevalonate pyrophosphate decarboxylase) (Mevalonate-5-diphosphate decarboxylase) (MDD) (MDDase)	396	44,116	P32377;	NaN	NaN
YNR050C	-0.5	-1	0	960	0.789463560562831	-913.976915033073	1.82762148616316e-06	1.06634266240026e-05	0.171391575204289		metabolic		P38999	LYS9	Saccharopine dehydrogenase [NADP(+), L-glutamate-forming] (EC 1.5.1.10) (Saccharopine reductase)	446	48,918	P38999;	NaN	NaN
YOL058W	-0.5	-1	0	974	0.77387569627965	-4568.52310148086	3.34064521256129e-07	1.02039612039379e-05	0.032738709465811		metabolic		P22768	ARG1	Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)	420	46,928	P22768;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:205532}.	FUNCTION: Catalyzes the eighth step in arginine biosynthesis. Also has a catabolic function as the first enzyme of citrulline utilization as nitrogen source via arginine and the reactions involved in the arginase pathway. {ECO:0000269|PubMed:35347}.
YOL064C	-0.5	-1	0	977	0.781401386196136	-17608.4133087395	9.05911700456752e-08	1.7229953252428e-06	0.0525777224804191		metabolic		P32179	MET22	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7) (3'(2'),5-bisphosphonucleoside 3'(2')-phosphohydrolase) (DPNPase) (Halotolerance protein HAL2) (Methionine-requiring protein 22)	357	39,149	P32179;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.	FUNCTION: Converts adenosine 3'-phosphate 5'-phosphosulfate (PAPS) to adenosine 5'-phosphosulfate (APS) and 3'(2')-phosphoadenosine 5'- phosphate (PAP) to AMP. Regulates the flux of sulfur in the sulfur-activation pathway by converting PAPS to APS. Involved in salt tolerance. Confers resistance to lithium.
YOL097C	1	1	0	986	1.17914563734679	2771.37211839869	1.05704202254103e-06	2.86208667915331e-06	0.369325649792597		metabolic		Q12109	WRS1	Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS)	432	49,350	Q12109;	SUBCELLULAR LOCATION: Cytoplasm.	NaN
YOL103W	-0.5	-1	0	987	0.70832196514063	-24525.1378471961	4.41184515306709e-08	6.53781003967127e-08	0.67482002785277	YDR497C	metabolic		P30606	ITR2	Myo-inositol transporter 2	609	66,710	P30606;	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:16233524}; Multi-pass membrane protein {ECO:0000269|PubMed:16233524}.	FUNCTION: Minor transporter for myo-inositol. {ECO:0000269|PubMed:2040626}.
YOL122C	-0.5	-1	0	988	0.708333333333333	-174703.116580388	6.19376439570255e-09	1.52197920396447e-08	0.406954600928118		metabolic		P38925	SMF1	Manganese transporter SMF1	575	63,264	P38925;	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11027260}; Multi-pass membrane protein {ECO:0000269|PubMed:11027260}. Note=Targeted to the vacuolar lumen in presence of excess manganese, where it is degraded.	FUNCTION: High-affinity manganese transporter involved in manganese uptake from the extracellular environment. Contributes also to cellular accumulation of other divalent metal ions such as cadmium, cobalt, copper, iron and nickel. {ECO:0000269|PubMed:10930410, ECO:0000269|PubMed:11027260}.
YOL126C	2	1	0	989	2.14932060789619	2420.9232996718	3.4464411654554e-07	1.15823574641321e-06	0.297559557812667		metabolic		P22133	MDH2	Malate dehydrogenase, cytoplasmic (EC 1.1.1.37)	377	40,731	P22133;	SUBCELLULAR LOCATION: Cytoplasm.	FUNCTION: The isoenzyme MDH2 may function primarily in the glyoxylate cycle.
YOL140W	-0.5	-1	0	992	0.77387569627965	-12199.8120438394	1.25098770149861e-07	2.10588317529675e-06	0.0594044207282453		metabolic		P18544	ARG8	Acetylornithine aminotransferase, mitochondrial (ACOAT) (EC 2.6.1.11)	423	46,681	P18544;	SUBCELLULAR LOCATION: Mitochondrion matrix.	NaN
YOR002W	4	1	0	999	38.6172433638708	3961.39647416015	1.15524859335266e-07	8.27037756116542e-08	1.3968510927207		metabolic		Q12001	ALG6	Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase (EC 2.4.1.267) (Asparagine-linked glycosylation protein 6) (Dol-P-Glc:Man(9)GlcNAc(2)-PP-Dol alpha-1,3-glucosyltransferase) (Dolichyl-P-Glc:Man9GlcNAc2-PP-dolichyl glucosyltransferase)	544	62,783	Q12001;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein.	FUNCTION: Adds the first glucose residue to the lipid-linked oligosaccharide precursor for N-linked glycosylation. Transfers glucose from dolichyl phosphate glucose (Dol-P-Glc) onto the lipid-linked oligosaccharide Man(9)GlcNAc(2)-PP-Dol. {ECO:0000269|PubMed:8877369}.
YOR065W	-2	-1	0	1004	0.808800305001035	-263.852765737376	7.14306527549414e-06	3.14925256669378e-06	2.26817796420604		metabolic	Mitochondrial respiratory chain complex III	P07143	CYT1	Cytochrome c1, heme protein, mitochondrial (EC 7.1.1.8) (Complex III subunit 4) (Complex III subunit IV) (Cytochrome b-c1 complex subunit 4) (Ubiquinol-cytochrome c oxidoreductase cytochrome c1 subunit) (Cytochrome c-1)	309	34,055	P07143;	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:18390544, ECO:0000269|PubMed:30598554}; Single-pass membrane protein {ECO:0000269|PubMed:18390544, ECO:0000269|PubMed:30598554}.	FUNCTION: Component of the ubiquinol-cytochrome c oxidoreductase, a multisubunit transmembrane complex that is part of the mitochondrial electron transport chain which drives oxidative phosphorylation. The respiratory chain contains 3 multisubunit complexes succinate dehydrogenase (complex II, CII), ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII) and cytochrome c oxidase (complex IV, CIV), that cooperate to transfer electrons derived from NADH and succinate to molecular oxygen, creating an electrochemical gradient over the inner membrane that drives transmembrane transport and the ATP synthase. The cytochrome b-c1 complex catalyzes electron transfer from ubiquinol to cytochrome c, linking this redox reaction to translocation of protons across the mitochondrial inner membrane, with protons being carried across the membrane as hydrogens on the quinol. In the process called Q cycle, 2 protons are consumed from the matrix, 4 protons are released into the intermembrane space and 2 electrons are passed to cytochrome c (Probable). Cytochrome c1 is a catalytic core subunit containing a c-type heme. It transfers electrons from the [2Fe-2S] iron-sulfur cluster of the Rieske protein to cytochrome c (PubMed:18390544). {ECO:0000269|PubMed:18390544, ECO:0000305|PubMed:11880631}.
YOR067C	4	1	0	1005	38.6172433638708	3961.39647416015	1.15524859335266e-07	1.55069579271852e-08	7.44987249451037		metabolic		P40351	ALG8	Dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase (EC 2.4.1.265) (Asparagine-linked glycosylation protein 8) (Dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichyl alpha-1,3-glucosyltransferase) (Dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichyl glucosyltransferase)	577	67,385	P40351;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein.	FUNCTION: Adds the second glucose residue to the lipid-linked oligosaccharide precursor for N-linked glycosylation. Transfers glucose from dolichyl phosphate glucose (Dol-P-Glc) onto the lipid-linked oligosaccharide Glc(1)Man(9)GlcNAc(2)-PP-Dol. {ECO:0000269|PubMed:3536907}.
YOR074C	-0.5	-1	0	1007	0.708333333333333	-28658.851167821	3.77569197368547e-08	2.63235396912094e-07	0.143434052485971		metabolic		P06785	CDC21	Thymidylate synthase (TS) (TSase) (EC 2.1.1.45) (Cell division cycle protein 21) (Constitutive RNR3 transcription protein 9)	304	35,047	P06785;	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8132557}. Note=Localizes to the nuclear periphery.	FUNCTION: Thymidylate synthase required for de novo biosynthesis of pyrimidine deoxyribonucleotides. Required for both nuclear and mitochondrial DNA synthesis. {ECO:0000269|PubMed:17248617, ECO:0000269|PubMed:334734, ECO:0000269|PubMed:4580573, ECO:0000269|PubMed:6287238, ECO:0000269|PubMed:7028756}.
YOR095C	-0.5	-1	0	1009	0.804950920507694	-14797.0524139872	1.2425999506442e-07	1.37839626019424e-06	0.09014823868349		metabolic		Q12189	RKI1	Ribose-5-phosphate isomerase (EC 5.3.1.6) (D-ribose-5-phosphate ketol-isomerase) (Phosphoriboisomerase)	258	28,258	Q12189;	NaN	NaN
YOR099W	4	1	0	1010	13.402576391409	80.691566385372	5.96613217940284e-06	9.76364017637584e-07	6.11056129847813		Secretory		P27810	KTR1	Alpha-1,2 mannosyltransferase KTR1 (EC 2.4.1.-)	393	46,022	P27810;	SUBCELLULAR LOCATION: Golgi apparatus membrane; Single-pass type II membrane protein.	FUNCTION: Mannosyltransferase that transfers a mannose residue from GDP-mannose to a range of acceptors in vitro, forming an alpha-(1->2)-D-mannosyl-D-mannose linkage.
YOR128C	-0.5	-1	0	1017	0.708333333333333	-1295.75152442244	8.35090619535404e-07	1.54112359646717e-06	0.541871282387567		metabolic		P21264	ADE2	Phosphoribosylaminoimidazole carboxylase (EC 4.1.1.21) (AIR carboxylase) (AIRC)	571	62,339	P21264;	NaN	NaN
YOR130C	-0.5	-1	0	1018	0.77387569627965	-48203.7501381561	3.16610528925571e-08	3.37898527672615e-07	0.0936998841357281		metabolic		Q12375	ORT1	Mitochondrial ornithine transporter 1	292	31,520	Q12375;	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.	FUNCTION: Required for arginine biosynthesis. Transports ornithine synthesized from glutamate in the mitochondrial matrix to the cytosol, where it is converted to arginine. {ECO:0000269|PubMed:9237680}.
YOR136W	-3	-1	0	1019	0.520425819907169	-2003.11517811087	2.40535662867116e-07	5.0732640132149e-06	0.0474124079173814		metabolic	Mitochondrial isocitrate dehydrogenase complex (NAD+)	P28241	IDH2	Isocitrate dehydrogenase [NAD] subunit 2, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase) (NAD(+)-specific ICDH)	369	39,739	P28241;	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:11502169}.	FUNCTION: Performs an essential role in the oxidative function of the citric acid cycle. Also binds RNA; specifically to the 5'-untranslated leaders of mitochondrial mRNAs.
YOR143C	-0.5	-1	0	1021	0.708333333333333	-4640170.35913074	2.33196167283951e-10	2.99609742667219e-07	0.000778333058224227		metabolic		P35202	THI80	Thiamine pyrophosphokinase (TPK) (Thiamine kinase) (EC 2.7.6.2)	319	36,616	P35202;	NaN	FUNCTION: Essential protein, it is the only enzyme in yeast capable of synthesizing thiamine pyrophosphate (TPP).
YOR149C	-0.5	-1	0	1022	0.703497302381317	-10265967.745728	1.03004059970342e-10	1.44540163395368e-08	0.00712632790434795		metabolic		Q04174	SMP3	GPI mannosyltransferase 4 (EC 2.4.1.-) (GPI mannosyltransferase IV) (GPI-MT-IV)	516	59,883	Q04174;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	FUNCTION: Alpha-1,2-mannosyltransferase involved in glycosylphosphatidylinositol-anchor biosynthesis. Transfers a fourth mannose to trimannosyl-GPIs during GPI precursor assembly. The presence of a fourth mannose in GPI is essential in fungi. Involved in plasmid maintenance with SMP2. {ECO:0000269|PubMed:11356840}.
