protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry name	Protein names	Length	Mass	Cross-reference (PaxDb)	Subcellular location [CC]	Function [CC]
YDL126C	0	0.4	0.14076229821268	1177	1.23289643466284	552.723988287737	4.6987278172926e-06	1.11994696140782e-05	0.419549137522201		Secretory	Ribosome quality control complex	P25694	CDC48	Cell division control protein 48 (EC 3.6.4.6) (Cell division cycle protein 48) (Transitional endoplasmic reticulum ATPase homolog)	835	91,996	P25694;	SUBCELLULAR LOCATION: Microsome {ECO:0000269|PubMed:11733065}. Endoplasmic reticulum {ECO:0000269|PubMed:21148305}. Cytoplasm {ECO:0000269|PubMed:21148305}. Note=Bound loosely to components of the microsomal fraction. {ECO:0000269|PubMed:11733065}.	FUNCTION: ATP-dependent chaperone which probably uses the energy provided by ATP hydrolysis to generate mechanical force to unfold substrate proteins, disassemble protein complexes, and disaggregate protein aggregates (PubMed:21454554, PubMed:31445887). By recruiting and promoting the degradation of ubiquitinated proteins, plays a role in the ubiquitin fusion degradation (UFD) pathway (PubMed:16428438). Has a role in the endoplasmic reticulum-associated degradation (ERAD) pathway which mediates the cytoplasmic elimination of misfolded proteins exported from the ER (PubMed:11813000, PubMed:11740563, PubMed:11847109, PubMed:21148305). Required for the proteasome-dependent processing/activation of MGA2 and SPT23 transcription factors leading to the subsequent expression of OLE1 (PubMed:11847109, PubMed:11733065). Has an additional role in the turnover of OLE1 where it targets ubiquitinated OLE1 and other proteins to the ERAD (PubMed:11847109). Regulates ubiquitin-mediated mitochondria protein degradation (PubMed:21070972, PubMed:27044889). Involved in spindle disassembly probably by promoting the degradation of spindle assembly factors ASE1 and CDC5 at the end of mitosis (PubMed:14636562). Component of the ribosome quality control complex (RQC), a ribosome-associated complex that mediates ubiquitination and extraction of incompletely synthesized nascent chains for proteasomal degradation (PubMed:23178123, PubMed:24261871). CDC48 may provide the mechanical force that dislodges the polyubiquitinated nascent peptides from the exit channel (PubMed:23178123, PubMed:24261871). Required for ribophagy, a process which relocalizes ribosomal particles into the vacuole for degradation in response to starvation (PubMed:20508643). Component of the DSC E3 ubiquitin ligase complexes that tag proteins present in Golgi, endosome and vacuole membranes and function in protein homeostasis under non-stress conditions and support a role in protein quality control (PubMed:29355480). Substrate initially binds through the attached polyubiquitin chain to UDF1/NPL4 and then moves through the pore of the ATPase rings and is thereby unfolded (PubMed:31249135, PubMed:31249134). Acts on a broad range of even well-folded proteins via ubiquitin-binding and unfolding to initiate substrate processing (PubMed:31249135). Involved in degradation of mislocalized tail-anchored transmembrane proteins extracted from the mitochondrion outer membrane by MSP1 and ubiquitinated by DOA10 (PubMed:31445887). {ECO:0000269|PubMed:11733065, ECO:0000269|PubMed:11740563, ECO:0000269|PubMed:11813000, ECO:0000269|PubMed:11847109, ECO:0000269|PubMed:14636562, ECO:0000269|PubMed:16428438, ECO:0000269|PubMed:20508643, ECO:0000269|PubMed:21070972, ECO:0000269|PubMed:21148305, ECO:0000269|PubMed:21454554, ECO:0000269|PubMed:23178123, ECO:0000269|PubMed:24261871, ECO:0000269|PubMed:27044889, ECO:0000269|PubMed:29355480, ECO:0000269|PubMed:31249134, ECO:0000269|PubMed:31249135, ECO:0000269|PubMed:31445887}.
YDL145C	0	0.532142857142857	0.0437916986710857	1178	1.36168586610919	713.428626256289	2.80584113695681e-06	5.74331775080932e-06	0.488540118916705		Secretory	COPI vesicle coat complex	P53622	COP1	Coatomer subunit alpha (Alpha-coat protein) (Alpha-COP) (Retrieval from endoplasmic reticulum protein 1) (Secretory protein 22) (Suppressor of osmo-sensitivity 1)	1201	135,607	P53622;	SUBCELLULAR LOCATION: Cytoplasm. Golgi apparatus membrane; Peripheral membrane protein; Cytoplasmic side. Cytoplasmic vesicle, COPI-coated vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it.	FUNCTION: The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non-clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins. {ECO:0000269|PubMed:17101773}.
YDL192W	3	1	0	1179	3.26701930822328	102.761595783199	8.31792402329579e-06	5.73374555455797e-06	1.45069639804361	YDL137W	Secretory		P11076	ARF1	ADP-ribosylation factor 1	181	20,529	P11076;	SUBCELLULAR LOCATION: Golgi apparatus.	FUNCTION: GTP-binding protein involved in protein trafficking; may modulate vesicle budding and uncoating within the Golgi apparatus. Recruits polyadenylate-binding protein PAB1 to COPI vesicles, and this is required for correct localization of the asymmetrically distributed ASH1 mRNA. {ECO:0000269|PubMed:15356266}.
YDL195W	3	1	0	1180	2.53893999490251	310.384012551652	3.14970836359637e-06	3.06310280043164e-06	1.02827380235248		Secretory	COPII vesicle coat complex	P38968	SEC31	Protein transport protein SEC31 (Protein WEB1)	1273	138,717	P38968;	SUBCELLULAR LOCATION: Cytoplasmic vesicle, COPII-coated vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Endoplasmic reticulum membrane; Peripheral membrane protein; Cytoplasmic side.	FUNCTION: Component of the coat protein complex II (COPII) which promotes the formation of transport vesicles from the endoplasmic reticulum (ER). The coat has two main functions, the physical deformation of the endoplasmic reticulum membrane into vesicles and the selection of cargo molecules. {ECO:0000269|PubMed:10720463, ECO:0000269|PubMed:14627716, ECO:0000269|PubMed:8548805, ECO:0000269|PubMed:8852839, ECO:0000269|PubMed:9023343, ECO:0000269|PubMed:9190202}.
YDL229W	-0.5	-1	0	1181	0.680462089049156	-225.9684078084	5.55731032013596e-06	2.50312931972773e-05	0.22201451104973	YNL209W	Secretory		P11484	SSB1	Ribosome-associated molecular chaperone SSB1 (EC 3.6.4.10) (Cold-inducible protein YG101) (Heat shock protein SSB1) (Hsp70 chaperone Ssb)	613	66,602	P11484;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10347213, ECO:0000269|PubMed:23332755, ECO:0000305|PubMed:1394434}. Note=About 50% of the protein is associated with translating ribosomes, but sufficient Ssb exists in the cell for each ribosome to be associated with at least one Ssb molecule. {ECO:0000269|PubMed:1394434, ECO:0000269|PubMed:23332755, ECO:0000269|PubMed:9670014}.	FUNCTION: Ribosome-bound, Hsp70-type chaperone that assists in the cotranslational folding of newly synthesized proteins in the cytosol. Stimulates folding by interacting with nascent chains, binding to short, largely hydrophobic sequences exposed by unfolded proteins, thereby stabilizing longer, more slowly translated, and aggregation-prone nascent polypeptides and domains that cannot fold stably until fully synthesized. The Hsp70-protein substrate interaction depends on ATP-binding and on allosteric regulation between the NBD and the SBD. The ATP-bound state is characterized by a fast exchange rate of substrate (low affinity state), while in the ADP-bound state exchange is much slower (high affinity state). During the Hsp70 cycle, the chaperone switches between the ATP-bound state (open conformation) and the ADP-bound state (closed conformation) by major conformational rearrangements involving mainly the lid domain. Ssb cooperates with a specific Hsp40/Hsp70 co-chaperone termed the ribosome-associated complex (RAC), which stimulates the ATPase activity of the ribosome-associated pool of Ssbs and switches it to the high affinity substrate binding state. Hsp110 chaperone SSE1 and FES1 act as nucleotide exchange factors that cause substrate release. {ECO:0000269|PubMed:11739779, ECO:0000269|PubMed:11929994, ECO:0000269|PubMed:1394434, ECO:0000269|PubMed:16219770, ECO:0000269|PubMed:16221677, ECO:0000269|PubMed:23332755, ECO:0000269|PubMed:8994035, ECO:0000269|PubMed:9670014}.
YDL232W	3	1	0	1182	6.12743682038183	48.3342076702794	1.46394490905588e-05	1.38796845644559e-06	10.5473932225006		Secretory	Oligosaccharyl transferase complex variant 2	Q99380	OST4	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST4 (Oligosaccharyl transferase subunit OST4) (Oligosaccharyl transferase 4 kDa subunit) (OTase 4 kDa subunit)	36	3,985	Q99380;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Single-pass type III membrane protein {ECO:0000269|PubMed:29301962}.	FUNCTION: Subunit of the oligosaccharyl transferase (OST) complex that catalyzes the initial transfer of a defined glycan (Glc(3)Man(9)GlcNAc(2) in eukaryotes) from the lipid carrier dolichol-pyrophosphate to an asparagine residue within an Asn-X-Ser/Thr consensus motif in nascent polypeptide chains, the first step in protein N-glycosylation. N-glycosylation occurs cotranslationally and the complex associates with the Sec61 complex at the channel-forming translocon complex that mediates protein translocation across the endoplasmic reticulum (ER). All subunits are required for a maximal enzyme activity. {ECO:0000269|PubMed:11580295}.
YDR057W	0	-0.532142857142857	0.0437916986710857	1183	0.993182390369633	-10227.3389096867	1.40624622561509e-07	7.29401354352783e-08	1.92794572867621		Secretory	HRD1 ubiquitin ligase complex	Q99220	YOS9	Protein OS-9 homolog	542	61,258	Q99220;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000255|PROSITE-ProRule:PRU10138, ECO:0000269|PubMed:12077121, ECO:0000269|PubMed:16168371}; Peripheral membrane protein {ECO:0000269|PubMed:12077121, ECO:0000269|PubMed:16168371}; Lumenal side {ECO:0000269|PubMed:12077121, ECO:0000269|PubMed:16168371}.	FUNCTION: Lectin involved in the quality control of the secretory pathway. As a member of the endoplasmic reticulum-associated degradation lumenal (ERAD-L) surveillance system, targets misfolded endoplasmic reticulum lumenal glycoproteins for degradation. The recognition of targets is N-glycan specific. {ECO:0000269|PubMed:12077121, ECO:0000269|PubMed:15556621, ECO:0000269|PubMed:16168370, ECO:0000269|PubMed:16168371, ECO:0000269|PubMed:16168372, ECO:0000269|PubMed:16873065}.
YDR086C	3	1	0	1184	1.32023851224767	799.995191748402	2.98681928303447e-06	6.76754274970365e-07	4.41344723410172		Secretory	Translocon complex	P35179	SSS1	Protein transport protein SSS1 (Sec61 complex subunit SSS1) (Sec61 complex subunit gamma) (Ssh1 complex subunit SSS1) (Ssh1 complex subunit gamma)	80	8,944	P35179;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Single-pass membrane protein {ECO:0000269|PubMed:14562095}.	FUNCTION: Part of the Sec61 complex, which is the major component of channel-forming translocon complex that mediates protein translocation across the endoplasmic reticulum (ER). The functional states of the translocon complex include co- and post-translational ER import, cotranslational membrane protein integration and retrograde transport of misfolded proteins out of the ER. In the cotranslational pathway, ribosomes synthesizing presecretory proteins are targeted to the translocon by the cytosolic signal recognition particle (SRP) and its ER-localized receptor. The association of the Sec61 complex with the ribosome is mediated by the 28S rRNA of the large ribosomal subunit. SRP-independent post-translational translocation requires the association of additional factors, such as the Sec62/63 complex and KAR2. Also part of the Ssh1 complex, which probably is the major component of a channel-forming translocon complex that may function exclusively in the cotranslational pathway of protein ER import.
YDR166C	3	1	0	1185	2.10559185318658	679.329991476969	1.65832387678669e-06	4.92968106944466e-07	3.36395773565429		Secretory	Exocyst	P89102	SEC5	Exocyst complex component SEC5	971	112,121	P89102;	NaN	FUNCTION: Component of the exocyst complex involved in the docking of exocytic vesicles with fusion sites on the plasma membrane.
YDR238C	0	0.532142857142857	0.0437916986710857	1186	1.36168586610919	997.335072546228	2.0071162069152e-06	3.42684625798289e-06	0.585703604951518		Secretory	COPI vesicle coat complex	P41810	SEC26	Coatomer subunit beta (Beta-coat protein) (Beta-COP)	973	109,019	P41810;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000269|PubMed:14562095}; Peripheral membrane protein {ECO:0000269|PubMed:14562095}; Cytoplasmic side {ECO:0000269|PubMed:14562095}. Cytoplasmic vesicle, COPI-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. {ECO:0000250}.	FUNCTION: The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non-clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins. Required for mitochondrial morphology. {ECO:0000269|PubMed:16135527, ECO:0000269|PubMed:7929113}.
YDR245W	3	1	0	1187	6.28407358636552	55.5465378276044	1.26698984972243e-05	5.70502896580392e-07	22.2082982806362		Secretory	alpha-1,6-mannosyltransferase complex, M-Pol II variant	P50108	MNN10	Probable alpha-1,6-mannosyltransferase MNN10 (EC 2.4.1.-) (Bud emergence delay protein 1) (Mannan polymerase II complex MNN10 subunit) (M-Pol II subunit MNN10)	393	46,748	P50108;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Single-pass type II membrane protein. Golgi apparatus, cis-Golgi network membrane; Single-pass type II membrane protein.	FUNCTION: Required for polarized growth and efficient budding.; FUNCTION: The M-Pol II complex possesses alpha-1,6-mannosyltransferase activity and is probably involved in the elongation of the mannan backbone of N-linked glycans on cell wall and periplasmic proteins.
YDR246W	3	1	0	1188	2.53893999490251	908.280437848791	1.07634060970857e-06	3.51299602424503e-07	3.06388223123562		Secretory	TRAPPI protein complex	Q03784	TRS23	Trafficking protein particle complex subunit 23 (TRAPP subunit 23) (Transport protein particle 23 kDa subunit)	219	24,863	Q03784;	SUBCELLULAR LOCATION: Golgi apparatus, cis-Golgi network. Endoplasmic reticulum. Preautophagosomal structure.	FUNCTION: Component of the TRAPP I, TRAPP II and TRAPP III complexes which act as guanine nucleotide exchange factors (GEF) for YPT1. TRAPP I plays a key role in the late stages of endoplasmic reticulum to Golgi traffic. TRAPP II plays a role in intra-Golgi transport. TRAPP III plays a role in autophagosome formation. {ECO:0000269|PubMed:11239471, ECO:0000269|PubMed:20375281, ECO:0000269|PubMed:20972447}.
YDR292C	3	1	0	1189	3.29964336602846	76.2605920714389	1.11638070591883e-05	5.28385233074457e-07	21.1281587001035		Secretory	Signal recognition particle receptor complex	P32916	SRP101	Signal recognition particle receptor subunit alpha homolog (SR-alpha) (Docking protein alpha) (DP-alpha)	621	69,278	P32916;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:1327299}; Peripheral membrane protein {ECO:0000269|PubMed:1327299}; Cytoplasmic side {ECO:0000269|PubMed:1327299}. Note=Thought to be anchored in the membrane through an interaction with SR-beta, which contains a bona fide transmembrane domain.	FUNCTION: Component of the SRP (signal recognition particle) receptor. Ensures, in conjunction with the signal recognition particle, the correct targeting of the nascent secretory proteins to the endoplasmic reticulum membrane system. GTP hydrolysis may enhance the fidelity of and provide unidirectionality to the targeting reaction. It is important but not essential for cell growth. May be directly involved in mitochondrial protein import. {ECO:0000269|PubMed:1327299}.
YDR320C	4	1	0	1190	6.88305838181028	111.057753301339	6.22733812139208e-06	3.07267499668298e-07	20.2668298082766		Secretory		Q06677	SWA2	Auxilin-like clathrin uncoating factor SWA2 (Bud site selection protein 24) (DnaJ-related protein SWA2) (J protein SWA2) (Synthetic lethal with ARF1 protein 2)	668	75,020	Q06677;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11084334}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:11084334}; Peripheral membrane protein {ECO:0000269|PubMed:11084334}.	FUNCTION: Cofactor for the uncoating of clathrin-coated vesicles (CCVs) by Hsp70-type chaperones (SSA1/2/3 and SSB1/2). Coat disassembly is important for fusion of vesicles with target membranes and for recycling components of clathrin coats to the cytoplasm for further rounds of vesicle formation. Binds to assembled clathrin and recruits the ATP-activated chaperone to CCVs. Stimulates the ATPase activity of the clathrin-associated Hsp70-type chaperone SSA1, which then disrupts clathrin-clathrin interactions, leading to release of the clathrin coat. In addition, prevents unproductive clathrin assembly in the cell. Also required for cortical endoplasmic reticulum inheritance. {ECO:0000269|PubMed:11084334, ECO:0000269|PubMed:11146663, ECO:0000269|PubMed:11553703}.
YDR331W	-0.5	-1	0	1191	0.615597726730814	-53803.5202341072	1.76646163310032e-08	2.65149836162363e-07	0.0666212605923934		Secretory	GPI-anchor transamidase complex	P49018	GPI8	GPI-anchor transamidase (GPI transamidase) (EC 3.-.-.-)	411	47,402	P49018;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Single-pass type I membrane protein.	FUNCTION: Mediates GPI anchoring in the endoplasmic reticulum, by replacing a protein's C-terminal GPI attachment signal peptide with a pre-assembled GPI. During this transamidation reaction, the GPI transamidase forms a carbonyl intermediate with the substrate protein.
YDR358W	2	1	0	1192	3.25222867708396	64754.5277897378	1.30757602859197e-08	2.42176565159126e-07	0.0539926738052793	YHR108W	Secretory		Q06336	GGA1	ADP-ribosylation factor-binding protein GGA1 (Golgi-localized, gamma ear-containing, ARF-binding protein 1)	557	62,320	Q06336;	SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network.	FUNCTION: May play a role in the regulation of membrane traffic through the trans-Golgi network.
YDR434W	-0.5	-1	0	1193	0.615597726730814	-53803.5202341072	1.76646163310032e-08	6.78668714220634e-07	0.0260283345332764		Secretory	GPI-anchor transamidase complex	Q04080	GPI17	GPI transamidase component GPI17	534	60,814	Q04080;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	FUNCTION: Component of the GPI transamidase complex. Involved in transfer of GPI to proteins. {ECO:0000269|PubMed:11483512}.
