protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry name	Protein names	Length	Mass	Cross-reference (PaxDb)	Subcellular location [CC]	Function [CC]
YCR044C	-0.5	-1	0	1172	0.700604088497947	-25832.1967473701	9.50322335775033e-08	3.39812966922885e-07	0.279660409777916		Secretory		P25625	PER1	Protein PER1 (Protein processing in the ER protein 1)	357	42,541	P25625;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:17021251}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:17021251}.	FUNCTION: Involved in the lipid remodeling steps of GPI-anchor maturation. Lipid remodeling steps consist in the generation of 2 saturated fatty chains at the sn-2 position of GPI-anchors proteins. Required for phospholipase A2 activity that removes an acyl-chain at the sn-2 position of GPI-anchors during the remodeling of GPI. Required for efficient transport of GPI-anchor proteins. {ECO:0000269|PubMed:17021251}.
YCR067C	3	1	0	1173	2.57516291537851	1135.37073624632	1.51359947486267e-06	3.4077018654802e-08	44.4170157664124	YNR026C	Secretory		P25365	SED4	Putative guanine nucleotide-exchange factor SED4	1065	114,079	P25365;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Single-pass type II membrane protein. Golgi apparatus membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}. Note=In the process of transport, SED4 itself may migrate to the Golgi apparatus and function in subsequent transport events.	FUNCTION: Putative guanine nucleotide-exchange factor (GEF) involved in the formation or budding of transport vesicles from the ER. Positive regulator of SAR1 probably through inhibition of the GTPase activation by SEC23. {ECO:0000269|PubMed:11168590, ECO:0000269|PubMed:7593162, ECO:0000269|PubMed:9880808}.
YDL058W	4	1	0	1174	2.57516291537851	1661.22446346508	1.0344758266877e-06	7.90663410361416e-07	1.30836435976573		Secretory		P25386	USO1	Intracellular protein transport protein USO1 (Int-1)	1790	206,452	P25386;	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Cytoplasmic vesicle membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Golgi apparatus membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Note=Probably present on vesicles operational between the ER and the Golgi complex.	FUNCTION: Required for protein transport from the ER to the Golgi complex.
YDL092W	3	1	0	1175	3.20486367672355	131.441184257913	1.16268497573155e-05	9.17016400879221e-07	12.6789987029325		Secretory	Signal recognition particle	P38985	SRP14	Signal recognition particle subunit SRP14 (Signal recognition particle 14 kDa protein homolog)	146	16,430	P38985;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000269|PubMed:11352936}.	FUNCTION: Signal-recognition-particle (SRP) assembly has a crucial role in targeting secretory proteins to the rough endoplasmic reticulum (ER) membrane. SRP is required for the cotranslational protein translocation for ER import and preferentially recognizes strongly hydrophobic signal sequences. It is involved in targeting the nascent chain-ribosome (RNC) complex to the ER and is proposed to participate in the arrest of nascent chain elongation during membrane targeting. SRP14 binds scR1 RNA to form the probable Alu domain of SRP responsible for elongation arrest.
YDL099W	3	1	0	1176	2.57516291537851	1661.22446346508	1.0344758266877e-06	6.31764952589025e-07	1.63743781994923		Secretory	BUG1-GRH1 complex	Q12191	BUG1	Binder of USO1 and GRH1 protein 1	341	38,295	Q12191;	SUBCELLULAR LOCATION: Cytoplasm. Golgi apparatus, cis-Golgi network membrane; Peripheral membrane protein. Note=Localizes to cytoplasm in a punctate pattern. Localizes to cis-Golgi together with GRH1.	FUNCTION: Involved in ER to Golgi vesicle-mediated transport by either facilitating USO1-dependent and -independent tethering or increasing target accuracy of fusion events of COPII-coated vesicles. {ECO:0000269|PubMed:16269340, ECO:0000269|PubMed:17261844}.
YDL126C	-0.5	-1	0	1177	0.684148403580665	-1308.44752010167	1.7354121125472e-06	1.11994696140782e-05	0.154954848072959		Secretory	Ribosome quality control complex	P25694	CDC48	Cell division control protein 48 (EC 3.6.4.6) (Cell division cycle protein 48) (Transitional endoplasmic reticulum ATPase homolog)	835	91,996	P25694;	SUBCELLULAR LOCATION: Microsome {ECO:0000269|PubMed:11733065}. Endoplasmic reticulum {ECO:0000269|PubMed:21148305}. Cytoplasm {ECO:0000269|PubMed:21148305}. Note=Bound loosely to components of the microsomal fraction. {ECO:0000269|PubMed:11733065}.	FUNCTION: ATP-dependent chaperone which probably uses the energy provided by ATP hydrolysis to generate mechanical force to unfold substrate proteins, disassemble protein complexes, and disaggregate protein aggregates (PubMed:21454554, PubMed:31445887). By recruiting and promoting the degradation of ubiquitinated proteins, plays a role in the ubiquitin fusion degradation (UFD) pathway (PubMed:16428438). Has a role in the endoplasmic reticulum-associated degradation (ERAD) pathway which mediates the cytoplasmic elimination of misfolded proteins exported from the ER (PubMed:11813000, PubMed:11740563, PubMed:11847109, PubMed:21148305). Required for the proteasome-dependent processing/activation of MGA2 and SPT23 transcription factors leading to the subsequent expression of OLE1 (PubMed:11847109, PubMed:11733065). Has an additional role in the turnover of OLE1 where it targets ubiquitinated OLE1 and other proteins to the ERAD (PubMed:11847109). Regulates ubiquitin-mediated mitochondria protein degradation (PubMed:21070972, PubMed:27044889). Involved in spindle disassembly probably by promoting the degradation of spindle assembly factors ASE1 and CDC5 at the end of mitosis (PubMed:14636562). Component of the ribosome quality control complex (RQC), a ribosome-associated complex that mediates ubiquitination and extraction of incompletely synthesized nascent chains for proteasomal degradation (PubMed:23178123, PubMed:24261871). CDC48 may provide the mechanical force that dislodges the polyubiquitinated nascent peptides from the exit channel (PubMed:23178123, PubMed:24261871). Required for ribophagy, a process which relocalizes ribosomal particles into the vacuole for degradation in response to starvation (PubMed:20508643). Component of the DSC E3 ubiquitin ligase complexes that tag proteins present in Golgi, endosome and vacuole membranes and function in protein homeostasis under non-stress conditions and support a role in protein quality control (PubMed:29355480). Substrate initially binds through the attached polyubiquitin chain to UDF1/NPL4 and then moves through the pore of the ATPase rings and is thereby unfolded (PubMed:31249135, PubMed:31249134). Acts on a broad range of even well-folded proteins via ubiquitin-binding and unfolding to initiate substrate processing (PubMed:31249135). Involved in degradation of mislocalized tail-anchored transmembrane proteins extracted from the mitochondrion outer membrane by MSP1 and ubiquitinated by DOA10 (PubMed:31445887). {ECO:0000269|PubMed:11733065, ECO:0000269|PubMed:11740563, ECO:0000269|PubMed:11813000, ECO:0000269|PubMed:11847109, ECO:0000269|PubMed:14636562, ECO:0000269|PubMed:16428438, ECO:0000269|PubMed:20508643, ECO:0000269|PubMed:21070972, ECO:0000269|PubMed:21148305, ECO:0000269|PubMed:21454554, ECO:0000269|PubMed:23178123, ECO:0000269|PubMed:24261871, ECO:0000269|PubMed:27044889, ECO:0000269|PubMed:29355480, ECO:0000269|PubMed:31249134, ECO:0000269|PubMed:31249135, ECO:0000269|PubMed:31445887}.
YDL145C	-0.5	-1	0	1178	0.731474312157862	-2860.03774391925	9.95478479102655e-07	5.74331775080932e-06	0.173328121879096		Secretory	COPI vesicle coat complex	P53622	COP1	Coatomer subunit alpha (Alpha-coat protein) (Alpha-COP) (Retrieval from endoplasmic reticulum protein 1) (Secretory protein 22) (Suppressor of osmo-sensitivity 1)	1201	135,607	P53622;	SUBCELLULAR LOCATION: Cytoplasm. Golgi apparatus membrane; Peripheral membrane protein; Cytoplasmic side. Cytoplasmic vesicle, COPI-coated vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it.	FUNCTION: The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non-clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins. {ECO:0000269|PubMed:17101773}.
YDL192W	3	1	0	1179	6.03600846528265	181.698623091979	6.93321105693776e-06	5.73374555455797e-06	1.20919405839806	YDL137W	Secretory		P11076	ARF1	ADP-ribosylation factor 1	181	20,529	P11076;	SUBCELLULAR LOCATION: Golgi apparatus.	FUNCTION: GTP-binding protein involved in protein trafficking; may modulate vesicle budding and uncoating within the Golgi apparatus. Recruits polyadenylate-binding protein PAB1 to COPI vesicles, and this is required for correct localization of the asymmetrically distributed ASH1 mRNA. {ECO:0000269|PubMed:15356266}.
YDL195W	2	1	0	1180	2.57516291537851	567.685368123159	3.02719894972533e-06	3.06310280043164e-06	0.988278600802675		Secretory	COPII vesicle coat complex	P38968	SEC31	Protein transport protein SEC31 (Protein WEB1)	1273	138,717	P38968;	SUBCELLULAR LOCATION: Cytoplasmic vesicle, COPII-coated vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Endoplasmic reticulum membrane; Peripheral membrane protein; Cytoplasmic side.	FUNCTION: Component of the coat protein complex II (COPII) which promotes the formation of transport vesicles from the endoplasmic reticulum (ER). The coat has two main functions, the physical deformation of the endoplasmic reticulum membrane into vesicles and the selection of cargo molecules. {ECO:0000269|PubMed:10720463, ECO:0000269|PubMed:14627716, ECO:0000269|PubMed:8548805, ECO:0000269|PubMed:8852839, ECO:0000269|PubMed:9023343, ECO:0000269|PubMed:9190202}.
YDL229W	-0.5	-1	0	1181	0.621488412370524	-442.331513070362	3.90990079300636e-06	2.50312931972773e-05	0.156200511183803	YNL209W	Secretory		P11484	SSB1	Ribosome-associated molecular chaperone SSB1 (EC 3.6.4.10) (Cold-inducible protein YG101) (Heat shock protein SSB1) (Hsp70 chaperone Ssb)	613	66,602	P11484;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10347213, ECO:0000269|PubMed:23332755, ECO:0000305|PubMed:1394434}. Note=About 50% of the protein is associated with translating ribosomes, but sufficient Ssb exists in the cell for each ribosome to be associated with at least one Ssb molecule. {ECO:0000269|PubMed:1394434, ECO:0000269|PubMed:23332755, ECO:0000269|PubMed:9670014}.	FUNCTION: Ribosome-bound, Hsp70-type chaperone that assists in the cotranslational folding of newly synthesized proteins in the cytosol. Stimulates folding by interacting with nascent chains, binding to short, largely hydrophobic sequences exposed by unfolded proteins, thereby stabilizing longer, more slowly translated, and aggregation-prone nascent polypeptides and domains that cannot fold stably until fully synthesized. The Hsp70-protein substrate interaction depends on ATP-binding and on allosteric regulation between the NBD and the SBD. The ATP-bound state is characterized by a fast exchange rate of substrate (low affinity state), while in the ADP-bound state exchange is much slower (high affinity state). During the Hsp70 cycle, the chaperone switches between the ATP-bound state (open conformation) and the ADP-bound state (closed conformation) by major conformational rearrangements involving mainly the lid domain. Ssb cooperates with a specific Hsp40/Hsp70 co-chaperone termed the ribosome-associated complex (RAC), which stimulates the ATPase activity of the ribosome-associated pool of Ssbs and switches it to the high affinity substrate binding state. Hsp110 chaperone SSE1 and FES1 act as nucleotide exchange factors that cause substrate release. {ECO:0000269|PubMed:11739779, ECO:0000269|PubMed:11929994, ECO:0000269|PubMed:1394434, ECO:0000269|PubMed:16219770, ECO:0000269|PubMed:16221677, ECO:0000269|PubMed:23332755, ECO:0000269|PubMed:8994035, ECO:0000269|PubMed:9670014}.
YDL232W	-0.5	-1	0	1182	0.735356746144246	-14219.5610717373	2.03508403202843e-07	1.38796845644559e-06	0.146623219178916		Secretory	Oligosaccharyl transferase complex variant 2	Q99380	OST4	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST4 (Oligosaccharyl transferase subunit OST4) (Oligosaccharyl transferase 4 kDa subunit) (OTase 4 kDa subunit)	36	3,985	Q99380;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Single-pass type III membrane protein {ECO:0000269|PubMed:29301962}.	FUNCTION: Subunit of the oligosaccharyl transferase (OST) complex that catalyzes the initial transfer of a defined glycan (Glc(3)Man(9)GlcNAc(2) in eukaryotes) from the lipid carrier dolichol-pyrophosphate to an asparagine residue within an Asn-X-Ser/Thr consensus motif in nascent polypeptide chains, the first step in protein N-glycosylation. N-glycosylation occurs cotranslationally and the complex associates with the Sec61 complex at the channel-forming translocon complex that mediates protein translocation across the endoplasmic reticulum (ER). All subunits are required for a maximal enzyme activity. {ECO:0000269|PubMed:11580295}.
YDR057W	-0.5	-1	0	1183	0.667464740853015	-31551.5896230179	6.65462264076652e-08	7.29401354352783e-08	0.912340318681111		Secretory	HRD1 ubiquitin ligase complex	Q99220	YOS9	Protein OS-9 homolog	542	61,258	Q99220;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000255|PROSITE-ProRule:PRU10138, ECO:0000269|PubMed:12077121, ECO:0000269|PubMed:16168371}; Peripheral membrane protein {ECO:0000269|PubMed:12077121, ECO:0000269|PubMed:16168371}; Lumenal side {ECO:0000269|PubMed:12077121, ECO:0000269|PubMed:16168371}.	FUNCTION: Lectin involved in the quality control of the secretory pathway. As a member of the endoplasmic reticulum-associated degradation lumenal (ERAD-L) surveillance system, targets misfolded endoplasmic reticulum lumenal glycoproteins for degradation. The recognition of targets is N-glycan specific. {ECO:0000269|PubMed:12077121, ECO:0000269|PubMed:15556621, ECO:0000269|PubMed:16168370, ECO:0000269|PubMed:16168371, ECO:0000269|PubMed:16168372, ECO:0000269|PubMed:16873065}.
YDR086C	3	1	0	1184	1.23818358380445	2487.6588881015	2.18504769338214e-06	6.76754274970365e-07	3.22871649902444		Secretory	Translocon complex	P35179	SSS1	Protein transport protein SSS1 (Sec61 complex subunit SSS1) (Sec61 complex subunit gamma) (Ssh1 complex subunit SSS1) (Ssh1 complex subunit gamma)	80	8,944	P35179;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Single-pass membrane protein {ECO:0000269|PubMed:14562095}.	FUNCTION: Part of the Sec61 complex, which is the major component of channel-forming translocon complex that mediates protein translocation across the endoplasmic reticulum (ER). The functional states of the translocon complex include co- and post-translational ER import, cotranslational membrane protein integration and retrograde transport of misfolded proteins out of the ER. In the cotranslational pathway, ribosomes synthesizing presecretory proteins are targeted to the translocon by the cytosolic signal recognition particle (SRP) and its ER-localized receptor. The association of the Sec61 complex with the ribosome is mediated by the 28S rRNA of the large ribosomal subunit. SRP-independent post-translational translocation requires the association of additional factors, such as the Sec62/63 complex and KAR2. Also part of the Ssh1 complex, which probably is the major component of a channel-forming translocon complex that may function exclusively in the cotranslational pathway of protein ER import.
YDR166C	3	1	0	1185	2.205637575075	1209.17578663194	1.59019492853155e-06	4.92968106944466e-07	3.22575620233925		Secretory	Exocyst	P89102	SEC5	Exocyst complex component SEC5	971	112,121	P89102;	NaN	FUNCTION: Component of the exocyst complex involved in the docking of exocytic vesicles with fusion sites on the plasma membrane.
YDR238C	-0.5	-1	0	1186	0.731474312157862	-3998.17984005588	7.12100540093047e-07	3.42684625798289e-06	0.207800550851734		Secretory	COPI vesicle coat complex	P41810	SEC26	Coatomer subunit beta (Beta-coat protein) (Beta-COP)	973	109,019	P41810;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000269|PubMed:14562095}; Peripheral membrane protein {ECO:0000269|PubMed:14562095}; Cytoplasmic side {ECO:0000269|PubMed:14562095}. Cytoplasmic vesicle, COPI-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. {ECO:0000250}.	FUNCTION: The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non-clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins. Required for mitochondrial morphology. {ECO:0000269|PubMed:16135527, ECO:0000269|PubMed:7929113}.
