protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry name	Protein names	Length	Mass	Cross-reference (PaxDb)	Subcellular location [CC]	Function [CC]
YPL262W	-4	-1	0	1114	0.620476076126197	-3611.07116395252	1.77609827015968e-07	1.7229953252428e-06	0.103082013290396		metabolic		P08417	FUM1	Fumarate hydratase, mitochondrial (Fumarase) (EC 4.2.1.2)	488	53,152	P08417;	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:11502169, ECO:0000269|PubMed:11585823, ECO:0000269|PubMed:20231875, ECO:0000269|PubMed:3040736}. Cytoplasm {ECO:0000269|PubMed:11502169, ECO:0000269|PubMed:11585823, ECO:0000269|PubMed:20231875, ECO:0000269|PubMed:3040736}. Nucleus {ECO:0000269|PubMed:20231875}. Note=Mitochondrial, cytoplasmic and nuclear forms are derived from a single translation product and not by alternative initiation of the transcript (PubMed:11585823). The mitochondrial transit peptide is cleaved by the mitochondrial processing peptidase, promoting mitochondrial targeting of around 70% of the proteins (PubMed:11585823). The remaining 30% of the processed proteins localize in the cytosol: they probably undergo rapid folding into an import-incompetent state, leading to retrograde movement of the processed proteins back to the cytosol through the translocation pore (PubMed:11585823). Translocates from the cytosol to the nucleus in response to DNA damage (PubMed:20231875). {ECO:0000269|PubMed:11585823, ECO:0000269|PubMed:20231875}.	FUNCTION: Catalyzes the reversible stereospecific interconversion of fumarate to L-malate (PubMed:3040736, PubMed:11585823, PubMed:1587456, PubMed:20231875). In mitochondrion, catalyzes the hydration of fumarate to L-malate in the tricarboxylic acid (TCA) cycle to facilitate a transition step in the production of energy in the form of NADH (PubMed:1587456, PubMed:20231875). In cytoplasm and nucleus, involved in DNA repair in response to DNA damage: following DNA double-strand breaks (DSBs), translocates from the cytosol to the nucleus and promotes DNA repair by catalyzing the dehydration of L-malate to fumarate (PubMed:20231875). {ECO:0000269|PubMed:11585823, ECO:0000269|PubMed:1587456, ECO:0000269|PubMed:20231875, ECO:0000269|PubMed:3040736}.
YPL271W	-3	-1	0	1117	0.000321683551425695	-12024.1109014731	9.44444441611111e-12	1.51240700771312e-06	6.24464470737402e-06		metabolic	Mitochondrial proton-transporting ATP synthase complex	P21306	ATP15	ATP synthase subunit epsilon, mitochondrial (ATPase subunit epsilon)	62	6,743	P21306;	SUBCELLULAR LOCATION: Mitochondrion. Mitochondrion inner membrane.	FUNCTION: Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. Part of the complex F(1) domain and of the central stalk which is part of the complex rotary element. Rotation of the central stalk against the surrounding alpha(3)beta(3) subunits leads to hydrolysis of ATP in three separate catalytic sites on the beta subunits.
YPR021C	-0.5	-1	0	1128	0.220428428363957	-917913.14343302	1.18906488492478e-10	2.34518808158047e-08	0.00507023250827476		metabolic		Q12482	AGC1	Mitochondrial aspartate-glutamate transporter AGC1 (Aspartate-glutamate carrier 1)	902	104,304	Q12482;	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:14622413}; Multi-pass membrane protein {ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:14622413}.	FUNCTION: Calcium-dependent mitochondrial aspartate and glutamate carrier. Transport of glutamate in mitochondria is required for mitochondrial transamination reactions and ornithine synthesis. Plays also a role in malate-aspartate NADH shuttle, which is critical for growth on acetate and fatty acids. {ECO:0000269|PubMed:14622413, ECO:0000269|PubMed:9178508}.
YPR033C	-0.5	-1	0	1130	0.728825085173823	-2708.46437331972	3.85462178964676e-07	4.18304976183945e-06	0.0921485999237009		metabolic		P07263	HTS1	Histidine--tRNA ligase, mitochondrial (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)	546	59,953	P07263;	SUBCELLULAR LOCATION: [Isoform Cytoplasmic]: Cytoplasm.; SUBCELLULAR LOCATION: [Isoform Mitochondrial]: Mitochondrion.	FUNCTION: Catalyzes the aminoacylation of histidyl-tRNA in both the cytoplasm and the mitochondrion. {ECO:0000269|PubMed:1459448, ECO:0000269|PubMed:3521891}.
YPR035W	-0.5	-1	0	1131	0.716543730735903	-118216.368149427	8.39030499804953e-09	3.63169125776176e-05	0.000231030239151456		metabolic		P32288	GLN1	Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase)	370	41,766	P32288;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.	NaN
YPR058W	-3	-1	0	1134	0.6375	-125993298.716742	5.46711424217769e-12	3.87673948179629e-07	1.41023513905157e-05	YBR104W	metabolic		P32331	YMC1	Mitochondrial glycine transporter YMC1	307	33,376	P32331;	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:16823961, ECO:0000305|PubMed:10930523}; Multi-pass membrane protein {ECO:0000269|PubMed:16823961, ECO:0000305|PubMed:10930523}.	FUNCTION: Secondary mitochondrial glycine transporter required for the biosynthesis of heme at high glycine concentrations. Imports the precursor glycine into the mitochondrial matrix, where it is condensed with succinyl-CoA to produce 5-aminolevulinate (ALA), the first step of heme biosynthesis. {ECO:0000269|PubMed:26821380}.
YPR060C	-0.5	-1	0	1135	0.558518007402895	-1039.51489755832	4.767741924917e-07	2.77593691289117e-06	0.171752531650705		metabolic		P32178	ARO7	Chorismate mutase (CM) (EC 5.4.99.5)	256	29,747	P32178;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12455686}.	FUNCTION: Catalyzes the Claisen rearrangement of chorismate to prephenate (PubMed:2646272, PubMed:2187528, PubMed:10894726, PubMed:31498992, PubMed:9642265, PubMed:10428795). Acts at the first branch point in the aromatic amino acid pathway where it steers biosynthesis towards phenylalanine and tyrosine, and away from tryptophan (Probable). {ECO:0000269|PubMed:10428795, ECO:0000269|PubMed:10894726, ECO:0000269|PubMed:2187528, ECO:0000269|PubMed:2646272, ECO:0000269|PubMed:31498992, ECO:0000269|PubMed:9642265, ECO:0000305|PubMed:2187528}.
YPR074C	-0.5	-1	0	1138	0.623505017961023	-484.785454536917	1.34589615285515e-06	1.40519840969801e-05	0.095779794765381	YBR117C	metabolic		P23254	TKL1	Transketolase 1 (TK 1) (EC 2.2.1.1)	680	73,806	P23254;	NaN	FUNCTION: Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate. {ECO:0000269|PubMed:8521838}.
YPR081C	-0.5	-1	0	1139	0.772840829311139	-484.666488072648	2.72931780664606e-06	2.36433247408317e-07	11.5437140781329	YBR121C	metabolic		Q06817	GRS2	Glycine--tRNA ligase 2 (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase 2) (GlyRS 2) (GlyRS2)	618	71,018	Q06817;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.	FUNCTION: Catalyzes the ATP-dependent ligation of glycine to the 3'-end of its cognate tRNA, via the formation of an aminoacyl-adenylate intermediate (Gly-AMP) (PubMed:23816885). Also produces diadenosine tetraphosphate (Ap4A), a universal pleiotropic signaling molecule needed for cell regulation pathways, by direct condensation of 2 ATPs. Thereby, may play a special role in Ap4A homeostasis (By similarity). {ECO:0000250|UniProtKB:P41250, ECO:0000269|PubMed:23816885}.
YPR113W	-0.5	-1	0	1140	0.63749344307221	-207.597912089973	3.31795512722182e-06	7.37059111353862e-07	4.50161333889117		metabolic		P06197	PIS1	CDP-diacylglycerol--inositol 3-phosphatidyltransferase (EC 2.7.8.11) (Phosphatidylinositol synthase) (PI synthase) (PtdIns synthase)	220	24,824	P06197;	SUBCELLULAR LOCATION: Microsome membrane; Multi-pass membrane protein. Endoplasmic reticulum membrane; Multi-pass membrane protein. Mitochondrion outer membrane {ECO:0000269|PubMed:16823961}; Multi-pass membrane protein {ECO:0000269|PubMed:16823961}.	NaN
YPR138C	-3.5	-1	0	1145	0.61139545716651	-2285846.53086252	2.71107328569654e-10	3.62786237926122e-07	0.000747292207442726	YGR121C	metabolic		P53390	MEP3	Ammonium transporter MEP3	489	53,690	P53390;	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	FUNCTION: Transporter for ammonium (both charged and uncharged NH3 and NH4) to use as a nitrogen source. The affinity of MEP2 is about twenty times higher than that of MEP1. MEP3 has the lowest affinity. {ECO:0000269|PubMed:11486013, ECO:0000269|PubMed:9234685}.
YPR145W	-0.5	-1	0	1148	0.843491522859635	-550.672430522502	3.8283258830578e-06	1.30660478830912e-05	0.292997998883201	YGR124W	metabolic		P49089	ASN1	Asparagine synthetase [glutamine-hydrolyzing] 1 (EC 6.3.5.4) (Glutamine-dependent asparagine synthetase 1)	572	64,470	P49089;	NaN	NaN
YPR159W	-0.5	-1	0	1150	0.6375	-13726.204147352	5.01828291666586e-08	6.26021634838216e-07	0.0801614934276632	YGR143W	metabolic		P32486	KRE6	Beta-glucan synthesis-associated protein KRE6 (Killer toxin-resistance protein 6)	720	80,123	P32486;	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:12237851}; Single-pass type II membrane protein {ECO:0000269|PubMed:12237851}.	FUNCTION: Involved in the synthesis of (1->6)- and (1->3)-beta-D-glucan polymers of the yeast cell wall in vivo. It is required for full activity of beta-glucan synthase in vitro. May be involved in the maturation and transport of cell wall proteins (CWP) to the cell wall. May act as a transglucosidase and contribute to the construction of a protein-bound glucan-structure that acts as an acceptor site for the addition of (1->6)-beta-D-glucan at the cell surface. {ECO:0000269|PubMed:10601196, ECO:0000269|PubMed:12237851, ECO:0000269|PubMed:15093776}.
YPR183W	-0.5	-1	0	1153	0.672344036628389	-421.471251191894	1.90573045698953e-06	1.33053527893749e-06	1.43230359025982		metabolic		P14020	DPM1	Dolichol-phosphate mannosyltransferase (EC 2.4.1.83) (Dolichol-phosphate mannose synthase) (DPM synthase) (Dolichyl-phosphate beta-D-mannosyltransferase) (Mannose-P-dolichol synthase) (MPD synthase)	267	30,362	P14020;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15657391}; Single-pass type IV membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15657391}.	FUNCTION: Transfers mannose from GDP-mannose to dolichol monophosphate to form dolichol phosphate mannose (Dol-P-Man) which is the mannosyl donor in pathways leading to N-glycosylation, glycosyl phosphatidylinositol membrane anchoring, and O-mannosylation of proteins.
YPR191W	-2	-1	0	1155	0.595938013942803	-170.078799250503	3.40328951171978e-06	4.38406588311778e-06	0.776286123989426		metabolic	Mitochondrial respiratory chain complex III	P07257	QCR2	Cytochrome b-c1 complex subunit 2, mitochondrial (Complex III subunit 2) (Core protein II) (Ubiquinol-cytochrome c oxidoreductase core protein 2)	368	40,478	P07257;	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:11502169, ECO:0000269|PubMed:18390544, ECO:0000269|PubMed:22984289, ECO:0000269|PubMed:30598554}; Peripheral membrane protein {ECO:0000269|PubMed:18390544, ECO:0000269|PubMed:30598554}; Matrix side {ECO:0000269|PubMed:18390544, ECO:0000269|PubMed:30598554}.	FUNCTION: Component of the ubiquinol-cytochrome c oxidoreductase, a multisubunit transmembrane complex that is part of the mitochondrial electron transport chain which drives oxidative phosphorylation. The respiratory chain contains 3 multisubunit complexes succinate dehydrogenase (complex II, CII), ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII) and cytochrome c oxidase (complex IV, CIV), that cooperate to transfer electrons derived from NADH and succinate to molecular oxygen, creating an electrochemical gradient over the inner membrane that drives transmembrane transport and the ATP synthase. The cytochrome b-c1 complex catalyzes electron transfer from ubiquinol to cytochrome c, linking this redox reaction to translocation of protons across the mitochondrial inner membrane, with protons being carried across the membrane as hydrogens on the quinol. In the process called Q cycle, 2 protons are consumed from the matrix, 4 protons are released into the intermembrane space and 2 electrons are passed to cytochrome c. {ECO:0000305|PubMed:11880631}.
YAL007C	-0.5	-1	0	1158	0.637301529676736	-5520.23039873978	1.2467573197694e-07	2.98652523042084e-06	0.0417460836114788	YOR016C	Secretory	EMP24 complex	P39704	ERP2	Protein ERP2	215	24,064	P39704;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.	FUNCTION: Involved in vesicular protein trafficking.
YAR002C-A	-0.5	-1	0	1159	0.637301529676736	-5520.23039873978	1.2467573197694e-07	2.4887710253507e-06	0.0500953003337745	YGL002W	Secretory	EMP24 complex	Q05359	ERP1	Protein ERP1	219	24,723	Q05359;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:10713261}; Single-pass type I membrane protein {ECO:0000269|PubMed:10713261}.	FUNCTION: Involved in vesicular protein trafficking.
YBL040C	4	1	0	1160	1.91743723916216	232.50805222852	3.41864635576647e-06	1.01465280264298e-06	3.3692770047661		Secretory		P18414	ERD2	ER lumen protein-retaining receptor (HDEL receptor)	219	25,763	P18414;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein.	FUNCTION: Required for the retention of luminal endoplasmic reticulum proteins. Determines the specificity of the luminal ER protein retention system. Also required for normal vesicular traffic through the Golgi. This receptor strongly recognizes H-D-E-L and weakly recognizes D-D-E-L and K-D-E-L.
YBL050W	4	1	0	1161	2.33249078913038	498.922996025768	1.37492041862859e-06	9.49561868133807e-07	1.44795243445354		Secretory		P32602	SEC17	Alpha-soluble NSF attachment protein (SNAP-alpha) (N-ethylmaleimide-sensitive factor attachment protein alpha) (Vesicular-fusion protein SEC17) (alpha-SNAP chaperone)	292	32,803	P32602;	SUBCELLULAR LOCATION: Membrane; Peripheral membrane protein.	FUNCTION: SNARE complex protein that binds to cis-SNARE complexes on membranes and is required for vesicular transport between the endoplasmic reticulum and the Golgi apparatus and for homotypic vacuole fusion. During the priming step of membrane fusion, is released from cis-SNARE complexes by SEC18 to establish a pool of unpaired SNAREs, which are required for interactions in trans during docking and fusion steps. Can displace HOPS from SNARE complexes, which may be a prerequisite for trans-SNARE complex disassembly and subsequent rounds of priming, docking and fusion. {ECO:0000269|PubMed:15889152, ECO:0000269|PubMed:8620540, ECO:0000269|PubMed:8670830, ECO:0000269|PubMed:9144293}.
YBR015C	4	1	0	1162	5.48016511544161	43.1763640615522	1.11083618700421e-05	1.24438551267535e-06	8.9267849528076		Secretory		P38069	MNN2	Alpha-1,2-mannosyltransferase MNN2 (EC 2.4.1.-) (Calcium resistance and vanadate sensitivity protein 4) (Mannan synthesis protein MNN2)	597	67,774	P38069;	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:16107716, ECO:0000269|PubMed:18410729, ECO:0000269|PubMed:20236934, ECO:0000269|PubMed:2082155, ECO:0000269|PubMed:9756928}; Single-pass type II membrane protein {ECO:0000269|PubMed:16107716, ECO:0000269|PubMed:18410729, ECO:0000269|PubMed:20236934, ECO:0000269|PubMed:2082155, ECO:0000269|PubMed:9756928}. Note=Golgi localization depends on SVP26.	FUNCTION: Alpha-1,2-mannosyltransferase, responsible for addition of the first alpha-1,2-linked mannose to form the branches on the mannan backbone of oligosaccharides. {ECO:0000269|PubMed:1097420, ECO:0000269|PubMed:2082155, ECO:0000269|PubMed:355255, ECO:0000269|PubMed:381304, ECO:0000269|PubMed:4124122, ECO:0000269|PubMed:4578088, ECO:0000269|PubMed:4578089, ECO:0000269|PubMed:4612040, ECO:0000269|PubMed:4612041, ECO:0000269|PubMed:6802821, ECO:0000269|PubMed:9756928}.
YBR102C	-0.5	-0.996428571428571	0	1163	0.466414641621683	-4488.20756051833	7.74027086544914e-08	2.44091004409396e-07	0.317105945144416		Secretory	Exocyst	P38261	EXO84	Exocyst complex component EXO84 (Exocyst complex protein of 84 kDa) (U1 SNP1-associating protein 3)	753	85,538	P38261;	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle. Bud. Bud neck. Note=Cell periphery, bud and bud neck. The polarization of EXO84 requires actin cables.	FUNCTION: Involved in the secretory pathway as part of the exocyst complex which tethers secretory vesicles to the sites of exocytosis. Plays a role in both the assembly of the exocyst and the polarization of this complex to specific sites of the plasma membrane for exocytosis and to the budding site. Also involved in assembly of the spliceosome. {ECO:0000269|PubMed:10438536, ECO:0000269|PubMed:11425851, ECO:0000269|PubMed:15788396}.
YBR170C	0	0.746428571428571	0.00205461284887179	1164	1.41694775234846	1283.04290077915	9.55197757121283e-07	5.21684695698513e-07	1.83098673393575		Secretory	Ribosome quality control complex	P33755	NPL4	Nuclear protein localization protein 4 (HMG-CoA reductase degradation protein 4)	580	65,782	P33755;	SUBCELLULAR LOCATION: Cytoplasm, perinuclear region. Endoplasmic reticulum membrane; Peripheral membrane protein; Cytoplasmic side. Nucleus membrane; Peripheral membrane protein; Cytoplasmic side. Note=Localizes mainly at the nuclear periphery and the endoplasmic reticulum membrane.	FUNCTION: Substrate-recruiting cofactor of the CDC48-NPL4-UFD1 segregase (PubMed:31249135). Assists CDC48 in the dislocation of misfolded, polyubiquitinated ERAD substrates that are subsequently delivered to the proteasome for degradation (PubMed:11739805, PubMed:11740563, PubMed:11847109). Involved in the import of nuclear-targeted proteins into the nucleus and the export of poly(A) RNA out of the nucleus (PubMed:8930904, PubMed:11733065). Required for the proteasome-dependent processing/activation of MGA2 and SPT23 transcription factors leading to the subsequent expression of OLE1 (PubMed:11733065). Regulates ubiquitin-mediated mitochondria protein degradation (PubMed:31249135). Involved in spindle disassembly probably by promoting the degradation of spindle assemby factors ASE1 and CDC5 at the end of mitosis (PubMed:14636562). {ECO:0000269|PubMed:11733065, ECO:0000269|PubMed:11739805, ECO:0000269|PubMed:11740563, ECO:0000269|PubMed:11847109, ECO:0000269|PubMed:14636562, ECO:0000269|PubMed:31249135, ECO:0000269|PubMed:8930904}.
